Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Shanghai,PM2.5 - Principal,2021-03-11 06:00 PM,2021,03,11,18,32.9,95,Moderate,35.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-11 07:00 PM,2021,03,11,19,36.9,104,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-11 08:00 PM,2021,03,11,20,38.4,108,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-11 09:00 PM,2021,03,11,21,43.7,121,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-11 10:00 PM,2021,03,11,22,44.8,124,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-11 11:00 PM,2021,03,11,23,48.9,134,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 12:00 AM,2021,03,12,00,49.9,136,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 01:00 AM,2021,03,12,01,50.9,139,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 02:00 AM,2021,03,12,02,53.9,146,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 03:00 AM,2021,03,12,03,55.2,150,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 04:00 AM,2021,03,12,04,56.1,151,Unhealthy,57.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 05:00 AM,2021,03,12,05,54.9,149,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 06:00 AM,2021,03,12,06,54.6,148,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 07:00 AM,2021,03,12,07,55.4,150,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 08:00 AM,2021,03,12,08,54.7,148,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 09:00 AM,2021,03,12,09,53.4,145,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 10:00 AM,2021,03,12,10,52.7,143,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 11:00 AM,2021,03,12,11,49.6,136,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 12:00 PM,2021,03,12,12,45.5,126,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 01:00 PM,2021,03,12,13,47.9,132,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 02:00 PM,2021,03,12,14,48.5,133,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 03:00 PM,2021,03,12,15,42.0,117,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 04:00 PM,2021,03,12,16,38.2,108,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 05:00 PM,2021,03,12,17,36.4,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 06:00 PM,2021,03,12,18,30.7,90,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 07:00 PM,2021,03,12,19,33.8,97,Moderate,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 08:00 PM,2021,03,12,20,34.9,99,Moderate,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 09:00 PM,2021,03,12,21,31.9,93,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 10:00 PM,2021,03,12,22,30.4,89,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-12 11:00 PM,2021,03,12,23,31.7,92,Moderate,33.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 12:00 AM,2021,03,13,00,30.8,90,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 01:00 AM,2021,03,13,01,34.7,99,Moderate,39.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 02:00 AM,2021,03,13,02,36.0,102,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 03:00 AM,2021,03,13,03,39.0,110,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 04:00 AM,2021,03,13,04,39.8,112,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 05:00 AM,2021,03,13,05,46.3,128,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 06:00 AM,2021,03,13,06,50.2,137,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 07:00 AM,2021,03,13,07,58.3,152,Unhealthy,66.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 08:00 AM,2021,03,13,08,66.6,157,Unhealthy,75.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 09:00 AM,2021,03,13,09,65.3,156,Unhealthy,64.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 10:00 AM,2021,03,13,10,60.1,153,Unhealthy,55.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 11:00 AM,2021,03,13,11,60.5,154,Unhealthy,61.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 12:00 PM,2021,03,13,12,56.4,151,Unhealthy,52.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 01:00 PM,2021,03,13,13,53.9,146,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 02:00 PM,2021,03,13,14,54.0,147,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 03:00 PM,2021,03,13,15,55.8,151,Unhealthy,58.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 04:00 PM,2021,03,13,16,56.7,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 05:00 PM,2021,03,13,17,59.7,153,Unhealthy,66.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 06:00 PM,2021,03,13,18,63.7,155,Unhealthy,72.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 07:00 PM,2021,03,13,19,73.0,160,Unhealthy,85.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 08:00 PM,2021,03,13,20,81.6,164,Unhealthy,91.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 09:00 PM,2021,03,13,21,82.2,165,Unhealthy,83.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 10:00 PM,2021,03,13,22,86.6,167,Unhealthy,92.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-13 11:00 PM,2021,03,13,23,89.0,168,Unhealthy,92.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 12:00 AM,2021,03,14,00,89.4,169,Unhealthy,90.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 01:00 AM,2021,03,14,01,88.2,168,Unhealthy,87.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 02:00 AM,2021,03,14,02,87.6,168,Unhealthy,87.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 03:00 AM,2021,03,14,03,84.1,166,Unhealthy,78.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 04:00 AM,2021,03,14,04,80.2,164,Unhealthy,69.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 05:00 AM,2021,03,14,05,75.0,161,Unhealthy,64.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 06:00 AM,2021,03,14,06,71.9,159,Unhealthy,65.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 07:00 AM,2021,03,14,07,69.4,158,Unhealthy,64.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 08:00 AM,2021,03,14,08,68.9,158,Unhealthy,68.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 09:00 AM,2021,03,14,09,63.6,155,Unhealthy,57.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 10:00 AM,2021,03,14,10,59.3,153,Unhealthy,54.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 11:00 AM,2021,03,14,11,48.9,134,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 12:00 PM,2021,03,14,12,39.9,112,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 01:00 PM,2021,03,14,13,33.9,97,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 02:00 PM,2021,03,14,14,32.4,94,Moderate,31.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 03:00 PM,2021,03,14,15,31.2,91,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 04:00 PM,2021,03,14,16,31.1,91,Moderate,31.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 05:00 PM,2021,03,14,17,35.0,99,Moderate,39.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 06:00 PM,2021,03,14,18,36.5,103,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 07:00 PM,2021,03,14,19,36.2,103,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 08:00 PM,2021,03,14,20,36.1,102,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2021-03-14 09:00 PM,2021,03,14,21,38.4,108,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
