Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Shanghai,PM2.5 - Principal,2020-09-17 10:00 AM,2020,09,17,10,17.5,62,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 11:00 AM,2020,09,17,11,15.7,59,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 12:00 PM,2020,09,17,12,13.8,55,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 01:00 PM,2020,09,17,13,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 02:00 PM,2020,09,17,14,12.4,52,Moderate,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 03:00 PM,2020,09,17,15,9.7,40,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 04:00 PM,2020,09,17,16,7.3,30,Good,5.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 05:00 PM,2020,09,17,17,10.1,42,Good,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 06:00 PM,2020,09,17,18,12.5,52,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 07:00 PM,2020,09,17,19,13.7,54,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 08:00 PM,2020,09,17,20,15.3,58,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 09:00 PM,2020,09,17,21,15.1,57,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 10:00 PM,2020,09,17,22,17.5,62,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-17 11:00 PM,2020,09,17,23,16.8,61,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 12:00 AM,2020,09,18,00,17.4,62,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 01:00 AM,2020,09,18,01,11.6,48,Good,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 02:00 AM,2020,09,18,02,12.8,52,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 03:00 AM,2020,09,18,03,14.4,56,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 04:00 AM,2020,09,18,04,12.7,52,Moderate,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 05:00 AM,2020,09,18,05,9.3,39,Good,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 06:00 AM,2020,09,18,06,6.6,28,Good,4.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 07:00 AM,2020,09,18,07,5.8,24,Good,5.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 08:00 AM,2020,09,18,08,4.4,18,Good,3.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 09:00 AM,2020,09,18,09,10.7,45,Good,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 10:00 AM,2020,09,18,10,12.3,51,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 11:00 AM,2020,09,18,11,15.1,57,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 12:00 PM,2020,09,18,12,17.0,61,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 01:00 PM,2020,09,18,13,21.5,71,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 02:00 PM,2020,09,18,14,21.7,71,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 03:00 PM,2020,09,18,15,25.3,79,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 04:00 PM,2020,09,18,16,27.1,83,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 05:00 PM,2020,09,18,17,27.6,84,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 06:00 PM,2020,09,18,18,33.3,96,Moderate,39.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 07:00 PM,2020,09,18,19,35.1,99,Moderate,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 08:00 PM,2020,09,18,20,35.5,101,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 09:00 PM,2020,09,18,21,38.7,109,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 10:00 PM,2020,09,18,22,38.4,108,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-18 11:00 PM,2020,09,18,23,42.7,119,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 12:00 AM,2020,09,19,00,43.8,121,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 01:00 AM,2020,09,19,01,42.4,118,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 02:00 AM,2020,09,19,02,46.2,127,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 03:00 AM,2020,09,19,03,45.6,126,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 04:00 AM,2020,09,19,04,47.1,130,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 05:00 AM,2020,09,19,05,46.0,127,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 06:00 AM,2020,09,19,06,48.0,132,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 07:00 AM,2020,09,19,07,48.0,132,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 08:00 AM,2020,09,19,08,47.3,130,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 09:00 AM,2020,09,19,09,48.6,133,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 10:00 AM,2020,09,19,10,52.9,144,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 11:00 AM,2020,09,19,11,54.9,149,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 12:00 PM,2020,09,19,12,57.5,152,Unhealthy,62.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 01:00 PM,2020,09,19,13,56.9,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 02:00 PM,2020,09,19,14,57.2,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 03:00 PM,2020,09,19,15,58.4,152,Unhealthy,62.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 04:00 PM,2020,09,19,16,62.5,155,Unhealthy,69.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 05:00 PM,2020,09,19,17,58.3,152,Unhealthy,50.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 06:00 PM,2020,09,19,18,56.5,152,Unhealthy,53.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 07:00 PM,2020,09,19,19,57.7,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 08:00 PM,2020,09,19,20,60.5,154,Unhealthy,67.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 09:00 PM,2020,09,19,21,61.2,154,Unhealthy,63.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 10:00 PM,2020,09,19,22,58.6,153,Unhealthy,52.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-19 11:00 PM,2020,09,19,23,57.0,152,Unhealthy,53.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 12:00 AM,2020,09,20,00,57.2,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 01:00 AM,2020,09,20,01,57.7,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 02:00 AM,2020,09,20,02,53.7,146,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 03:00 AM,2020,09,20,03,48.7,134,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 04:00 AM,2020,09,20,04,43.6,121,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 05:00 AM,2020,09,20,05,41.2,115,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 06:00 AM,2020,09,20,06,37.8,107,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 07:00 AM,2020,09,20,07,38.8,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 08:00 AM,2020,09,20,08,35.4,100,Moderate,32.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 09:00 AM,2020,09,20,09,35.7,101,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Shanghai,PM2.5 - Principal,2020-09-20 10:00 AM,2020,09,20,10,27.1,83,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 12:00 PM,2020,09,20,12,21.2,70,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 01:00 PM,2020,09,20,13,25.8,80,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 02:00 PM,2020,09,20,14,30.7,90,Moderate,35.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 03:00 PM,2020,09,20,15,28.8,86,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 04:00 PM,2020,09,20,16,18.7,65,Moderate,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 05:00 PM,2020,09,20,17,12.2,51,Moderate,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 06:00 PM,2020,09,20,18,10.6,44,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 07:00 PM,2020,09,20,19,10.3,43,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 08:00 PM,2020,09,20,20,13.1,53,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 09:00 PM,2020,09,20,21,17.0,61,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 10:00 PM,2020,09,20,22,22.5,73,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-20 11:00 PM,2020,09,20,23,26.2,81,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 12:00 AM,2020,09,21,00,33.1,95,Moderate,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 01:00 AM,2020,09,21,01,27.5,83,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 02:00 AM,2020,09,21,02,25.2,79,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 03:00 AM,2020,09,21,03,25.6,79,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 04:00 AM,2020,09,21,04,24.8,78,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 05:00 AM,2020,09,21,05,24.4,77,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 06:00 AM,2020,09,21,06,22.2,72,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 07:00 AM,2020,09,21,07,22.1,72,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 08:00 AM,2020,09,21,08,20.0,68,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 09:00 AM,2020,09,21,09,18.0,63,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 10:00 AM,2020,09,21,10,15.0,57,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 11:00 AM,2020,09,21,11,15.0,57,Moderate,-999.0,UG/M3,1 Hr,Missing
Shanghai,PM2.5 - Principal,2020-09-21 12:00 PM,2020,09,21,12,18.3,64,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 01:00 PM,2020,09,21,13,22.1,72,Moderate,25.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 02:00 PM,2020,09,21,14,23.1,74,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 03:00 PM,2020,09,21,15,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 04:00 PM,2020,09,21,16,18.9,65,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 05:00 PM,2020,09,21,17,15.4,58,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 06:00 PM,2020,09,21,18,11.7,49,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 07:00 PM,2020,09,21,19,12.3,51,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 08:00 PM,2020,09,21,20,12.1,51,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 09:00 PM,2020,09,21,21,12.5,52,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 10:00 PM,2020,09,21,22,10.7,45,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-21 11:00 PM,2020,09,21,23,11.3,47,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 12:00 AM,2020,09,22,00,12.6,52,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 01:00 AM,2020,09,22,01,13.8,55,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 02:00 AM,2020,09,22,02,14.4,56,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 03:00 AM,2020,09,22,03,15.2,58,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 04:00 AM,2020,09,22,04,14.1,55,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 05:00 AM,2020,09,22,05,12.5,52,Moderate,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 06:00 AM,2020,09,22,06,11.5,48,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 07:00 AM,2020,09,22,07,12.6,52,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 08:00 AM,2020,09,22,08,15.8,59,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 09:00 AM,2020,09,22,09,14.4,56,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 10:00 AM,2020,09,22,10,14.6,56,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 11:00 AM,2020,09,22,11,15.7,59,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 12:00 PM,2020,09,22,12,18.9,65,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 01:00 PM,2020,09,22,13,17.9,63,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 02:00 PM,2020,09,22,14,20.4,68,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 03:00 PM,2020,09,22,15,23.2,74,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 04:00 PM,2020,09,22,16,18.6,65,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 05:00 PM,2020,09,22,17,18.8,65,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 06:00 PM,2020,09,22,18,16.4,60,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 07:00 PM,2020,09,22,19,13.7,54,Moderate,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 08:00 PM,2020,09,22,20,11.8,49,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 09:00 PM,2020,09,22,21,11.9,50,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 10:00 PM,2020,09,22,22,10.9,45,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-22 11:00 PM,2020,09,22,23,9.4,39,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 12:00 AM,2020,09,23,00,9.2,38,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 01:00 AM,2020,09,23,01,8.6,36,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 02:00 AM,2020,09,23,02,10.3,43,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 03:00 AM,2020,09,23,03,11.1,46,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 04:00 AM,2020,09,23,04,11.5,48,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 05:00 AM,2020,09,23,05,12.5,52,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 06:00 AM,2020,09,23,06,12.2,51,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 07:00 AM,2020,09,23,07,12.1,51,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 08:00 AM,2020,09,23,08,11.6,48,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 09:00 AM,2020,09,23,09,13.2,53,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 10:00 AM,2020,09,23,10,17.1,62,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 11:00 AM,2020,09,23,11,15.5,58,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 12:00 PM,2020,09,23,12,14.7,56,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 01:00 PM,2020,09,23,13,11.8,49,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 02:00 PM,2020,09,23,14,12.4,52,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 03:00 PM,2020,09,23,15,13.7,54,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 04:00 PM,2020,09,23,16,14.8,57,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 05:00 PM,2020,09,23,17,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 06:00 PM,2020,09,23,18,17.9,63,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 07:00 PM,2020,09,23,19,17.4,62,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 08:00 PM,2020,09,23,20,18.7,65,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 09:00 PM,2020,09,23,21,19.8,67,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 10:00 PM,2020,09,23,22,23.4,75,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-23 11:00 PM,2020,09,23,23,23.7,75,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 12:00 AM,2020,09,24,00,25.8,80,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 01:00 AM,2020,09,24,01,26.9,82,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 02:00 AM,2020,09,24,02,26.3,81,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 03:00 AM,2020,09,24,03,26.1,80,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 04:00 AM,2020,09,24,04,27.8,84,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 05:00 AM,2020,09,24,05,26.6,81,Moderate,25.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 06:00 AM,2020,09,24,06,31.2,91,Moderate,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 07:00 AM,2020,09,24,07,31.7,92,Moderate,33.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 08:00 AM,2020,09,24,08,33.4,96,Moderate,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 09:00 AM,2020,09,24,09,32.1,93,Moderate,31.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 10:00 AM,2020,09,24,10,26.9,82,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 11:00 AM,2020,09,24,11,23.0,74,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 12:00 PM,2020,09,24,12,23.9,76,Moderate,25.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 01:00 PM,2020,09,24,13,26.8,82,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 02:00 PM,2020,09,24,14,26.8,82,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 03:00 PM,2020,09,24,15,21.4,71,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 04:00 PM,2020,09,24,16,14.7,56,Moderate,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 05:00 PM,2020,09,24,17,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 06:00 PM,2020,09,24,18,9.4,39,Good,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 07:00 PM,2020,09,24,19,9.7,40,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 08:00 PM,2020,09,24,20,9.3,39,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 09:00 PM,2020,09,24,21,12.1,51,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 10:00 PM,2020,09,24,22,12.5,52,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-24 11:00 PM,2020,09,24,23,11.2,47,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-25 12:00 AM,2020,09,25,00,13.6,54,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-25 01:00 AM,2020,09,25,01,14.8,57,Moderate,16.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-25 02:00 AM,2020,09,25,02,19.4,66,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-25 03:00 AM,2020,09,25,03,19.2,66,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-25 04:00 AM,2020,09,25,04,22.1,72,Moderate,25.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-25 05:00 AM,2020,09,25,05,22.5,73,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-25 06:00 AM,2020,09,25,06,24.2,76,Moderate,26.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-25 07:00 AM,2020,09,25,07,24.6,77,Moderate,25.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-25 08:00 AM,2020,09,25,08,23.3,75,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-25 09:00 AM,2020,09,25,09,25.1,78,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-25 10:00 AM,2020,09,25,10,23.5,75,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-09-25 11:00 AM,2020,09,25,11,22.1,72,Moderate,20.0,UG/M3,1 Hr,Valid
